session_id,target
210,0.00046569973331867827
211,0.0029633437034136236
212,0.019252417717112922
213,3.2555013681478122e-06
214,0.09834456011101284
215,0.011052122670035091
216,0.000610785748955063
217,0.03341433631251506
218,0.00038250569821667653
219,0.0010978737580989635
220,7.958863647262353e-05
221,2.9269940940244805e-05
222,4.230241851223365e-06
223,0.11683480706226919
224,0.0003469041261412122
225,0.009086951195239916
226,0.004328841977052663
227,0.015572800570120098
228,3.3456769393619595e-05
229,4.3781238959481784e-06
230,0.0034132584596987077
231,4.037468979415428e-07
232,3.829943615292735e-06
233,1.0071134113787486e-05
234,0.0011978875135145784
235,2.261424547577703e-06
236,0.0001415958334437338
237,4.415941415976972e-05
238,3.5324002035573756e-07
239,3.798486077763754e-05
240,9.128832298591354e-06
241,5.062311441477743e-06
242,3.6677069938970426e-09
243,1.6387655732440157e-09
244,1.828026925898386e-07
245,7.343739452921377e-06
246,2.530641502609391e-07
247,0.28587511125387866
248,0.0011369316919238267
249,6.684077517821822e-08
250,2.8668022550561405e-05
251,0.02209360621086813
252,1.6178699837866942e-06
253,3.015562835403373e-06
254,0.0001858823316141146
255,2.1575001076204056e-06
256,6.302074794685695e-11
257,1.6620247608470206e-05
258,0.0028491775567079268
259,0.0003744643089859682
260,1.225921280683637e-05
261,1.4668397160066313e-05
262,0.0001947867738263084
263,2.2907848148879183e-06
264,0.00033658065597252587
265,0.0001210085575578459
266,3.4347099915812725e-07
267,9.949031120443106e-13
268,8.212441786683176e-06
269,0.00031835523048894573
270,0.0004464339557810981
271,8.69090811353012e-06
272,2.889449383182689e-06
273,1.9471547782833307e-06
274,0.0032160464825180587
275,0.047679537457352296
276,7.290316503617077e-09
277,2.00529277815225e-05
278,0.0007401794369906506
279,2.5795847329170893e-06
280,5.789102024939944e-06
281,1.630009955941152e-05
282,9.040236159144956e-05
283,0.002007546171722896
284,5.703985816587372e-07
285,2.3312716825299446e-05
286,2.3010004165317772e-10
287,0.000631832472948376
288,2.5566984466541143e-08
289,0.0011573646758889751
290,2.364614106191024e-06
291,0.0002155668823806914
292,9.095310557898733e-07
293,5.382086096082906e-06
294,1.379927426849871e-06
295,8.526384248611538e-05
296,4.632753701948447e-07
297,6.511359991672974e-07
298,1.1910199551996043e-06
299,8.281144562379761e-06
300,3.0465406668598078e-06
301,1.4018026375384281e-06
302,8.456271820423271e-06
303,1.0180978199346398e-05
304,0.210297432168822
305,0.0033557073152623066
306,1.1943951490976683e-07
307,0.0005174584651901321
308,0.0002864112112680273
309,0.0003058321378643208
310,2.4156272246705607e-06
311,0.0003861239063269402
312,0.0007996848484423667
313,0.0005829347193820736
314,5.187852632970717e-06
315,0.0005152909347936137
316,5.536842299217159e-07
317,0.00015160036531195866
318,2.146002815066297e-07
319,3.1709018476058625e-05
320,3.1038485984799526e-05
321,0.001571759687315608
322,2.1898514679344458e-05
323,8.603788092959714e-06
324,0.00012683801515608677
325,0.02206590500239848
326,0.00387556759719488
327,1.1650722099550214e-05
328,8.504275822712708e-05
329,5.526913696680869e-07
330,3.970289093472867e-06
331,0.0003333353600868665
332,2.1872815990938566e-05
333,0.3427413464059763
334,6.371074316641575e-06
335,5.287917513485254e-06
336,0.00013424374452225584
337,0.044532321082822124
338,0.003130825952994832
339,6.9539210987262e-07
340,0.0005840479858805374
341,7.823990744488422e-06
342,9.075683626374175e-06
343,9.283514388175318e-05
344,6.302460977191158e-05
345,1.4441606391869568e-06
346,9.168805815187917e-05
347,0.7156884425894544
348,2.707219195335233e-06
349,2.170443219661355e-06
350,0.024767158826547443
351,1.8045250465880316e-05
352,6.539003802214825e-05
353,0.000320142924138321
354,0.003195915776777355
355,0.04152708805463359
356,1.8090526264352434e-05
357,7.062099772288092e-07
358,1.6260513411919262e-08
359,0.02001184635055578
360,1.3247349237180554e-06
361,0.010988486596846418
362,0.0002570399590516853
363,5.093613951542404e-05
364,1.184609190270212e-05
365,5.38665108981505e-10
366,6.863629722128332e-09
367,3.748433331377883e-07
368,5.056391178255496e-06
369,1.3463857481961234e-05
370,3.096116260459274e-05
371,3.642208854549395e-06
372,2.2091357043883692e-08
373,4.2076107828369697e-07
374,1.05082841630957e-08
375,1.7736700503340424e-05
376,3.982094998201979e-05
377,0.000816371546352583
378,2.5560916979641855e-06
379,1.0561707752418928e-06
380,6.397523071172025e-05
381,1.5356473770102349e-06
382,0.014819460315563169
383,2.2977445038424867e-06
384,3.1562884727112488e-06
385,0.021231585961806146
386,6.341866442497635e-07
387,0.0006778401648782288
388,2.2247932263771825e-05
389,1.8546200907085505e-05
390,5.181841297998751e-06
391,2.2694290827043193e-05
392,0.0001627548002837837
393,5.357578723845155e-06
394,9.171855424008507e-07
395,7.525038235746443e-05
396,1.91751113249099e-05
397,3.1894191633835995e-07
398,0.00021082045582772498
399,3.2637056431311827e-09
400,9.251538146238091e-08
401,6.790094157837987e-08
402,8.514879465708253e-05
403,0.0002787855637787322
404,0.44906053887213
405,0.000262895251169955
406,1.1380756991910458e-05
407,7.987597328729999e-05
408,1.819414016028703e-06
409,0.00021277578735002438
410,4.044462766329548e-06
411,8.19020163159259e-06
412,4.781493294501663e-06
413,4.356163587246186e-06
414,8.654934754728886e-08
415,1.1198375695090878e-08
416,0.00028985581092035034
417,0.0009367227053744191
418,5.987655678126174e-08
419,3.965744003381116e-08
420,0.003293514716511533
421,0.0014703656284320776
422,3.642208854549395e-06
423,4.568354630045255e-08
424,1.0566369671784302e-06
425,1.769673401567532e-08
426,0.7739374906958684
427,4.952702981975015e-06
428,1.989556902874408e-10
429,0.00012105604054428824
430,5.526913696680869e-07
431,9.880018143340327e-09
432,0.018429560110337008
433,8.330116756987163e-07
434,0.000999323494959582
435,3.0508090414388822e-05
436,2.766872244791989e-07
437,3.3257100401275134e-05
438,0.0002007569967076358
439,6.8030609571819095e-06
440,1.3438151628523523e-08
441,0.00011379679999107557
442,2.1146597395070092e-05
443,3.678094931714267e-08
444,2.4433186627473103e-05
445,0.00014091114825355987
446,0.013024659187211506
447,3.420946078185045e-07
448,0.00047371590385080143
449,0.00017496039124615474
450,1.2336452118550496e-06
451,0.0008302065609700984
452,0.0008470747478321805
453,0.0014365056950467678
454,5.865025681760373e-07
455,2.275523483679684e-05
456,3.6298943423108494e-06
457,2.8414147222515082e-05
458,1.0773313037697236e-05
459,3.268317620320649e-05
460,0.001022661398960702
461,6.397523071172025e-05
462,6.643313482382236e-08
463,8.561566356201805e-08
464,1.0153659523053218e-05
465,6.318057903486452e-05
466,4.0421296836635456e-05
467,0.0004443791809353707
468,4.623944075505195e-07
469,1.0170392485560026e-06
470,0.000153954480454705
471,0.0007678380890516749
472,1.0783423222560258e-06
473,1.5245105595754663e-05
474,3.2544142516624296e-08
475,0.15413519290836958
476,7.788759953491672e-08
477,9.027684250727856e-05
478,0.0010532078826339594
479,0.38703351743122943
480,0.00014561740257623232
481,0.020860083525516653
482,9.53016923393762e-05
483,0.00020809657974669182
484,0.0010064522913559326
485,0.00015115675410158695
486,6.458214837985362e-07
487,0.00016686050621117287
488,4.218330461909861e-06
489,0.007523109525561578
490,2.0365946568320305e-06
491,0.0010302139437582195
492,0.005100130556524088
493,0.00012854079129475128
494,1.3494279603666932e-05
495,1.014514477211854e-05
496,0.029775864830886824
497,3.688164786114318e-05
498,0.0006064223832068269
499,5.738064032244343e-13
500,0.010554490031839281
501,3.31728394964234e-05
502,0.004166750666750623
503,0.003714314719779296
504,0.00023887854962289677
505,9.214700553263775e-05
506,1.2625055049648676e-06
507,0.0003914826769510521
508,1.9222266555227872e-05
509,1.0822446741405855e-07
510,2.153727396431953e-05
511,1.472682882296199e-08
512,9.390016926456312e-07
513,1.984063758268437e-07
514,3.302056558491499e-05
515,0.0010471424228876707
516,2.2009857398927483e-05
517,8.068839901484928e-05
518,2.889308106118731e-07
519,7.074728302192058e-05
520,6.2883969975526075e-06
521,0.18211510415382623
522,0.8732318771376794
523,1.0608090370062677e-07
524,1.0808216039017942e-05
525,0.0031268808598371614
526,2.12934063098562e-06
527,2.5357643404662547e-05
528,0.005543976438334554
529,0.0002709603397014727
530,7.140587046159292e-08
531,7.359114807775427e-06
532,0.0008331106507266426
533,4.736157809974566e-09
534,0.6375776477391724
535,3.3633743975311602e-09
536,0.0031729026577293766
537,2.5635140047050753e-05
538,5.273780849234868e-05
539,2.831229615032116e-05
540,1.8184415082444783e-07
541,1.1443192144548206e-05
542,0.0010297125511899083
543,0.0001472291221654406
544,0.004908125090851248
545,0.0009180754806529242
546,6.263843953609527e-05
547,0.0018811853811132565
548,1.5633008824139022e-06
549,4.263570031627872e-05
550,0.0006681409790799353
551,0.005235089064721845
552,0.0003620659320546181
553,5.472242451273172e-09
554,1.7838645858073172e-08
555,6.171347114997147e-07
556,0.0019715048158629976
557,1.897218741548696e-05
558,0.011039803377215534
559,8.774053048142601e-05
560,0.0001895592628061658
561,7.461469805464085e-05
562,0.0019907479730522384
563,6.898528495566957e-05
564,1.6315621787805023e-05
565,0.0007554720556141087
566,0.00017140105496578413
567,1.8756536327965042e-05
568,9.833351112090422e-06
569,8.889828289061299e-06
570,0.00019717268043953283
571,1.0821060596512783e-07
572,0.7089326958372097
573,2.83538322241544e-07
574,5.8707567742947364e-08
575,7.989139136289164e-09
576,0.00015827657573016225
577,0.00476038044033706
578,5.19306482010252e-08
579,0.00013887725531883254
580,1.6846158062153383e-06
581,0.03617659093126376
582,2.3996310629888025e-05
583,0.00010797378510714725
584,0.722942633543991
585,2.6672987284069932e-05
586,0.00014670968196956957
587,0.00018588421069276376
588,6.522477306435756e-05
589,0.023941854775485213
590,6.692591929796702e-08
591,1.405538019983169e-06
592,1.3494115489776672e-08
593,3.120792225819374e-10
594,3.090145010551696e-09
595,2.8229304475920056e-05
596,0.008636846549034967
597,6.622795357116314e-05
598,7.165163594509218e-07
599,2.315468916119438e-05
600,0.004416534800741079
601,0.007753562142358654
602,0.014199971473094231
603,6.700466669468682e-07
604,1.5011623269441176e-06
605,0.004483050402133115
606,5.300864433771464e-05
607,0.00820457689944977
608,2.0364513090490526e-05
609,6.74664495750892e-05
610,8.891905041013579e-08
611,3.918440917922785e-06
612,0.11829691777882335
613,5.352920335310607e-08
614,2.073587934307265e-05
615,0.0006989196845445972
616,3.177359180930593e-05
617,2.431924906904151e-05
618,1.5819143071426237e-07
619,2.7742062138278314e-05
620,3.6083229595871835e-05
621,2.678399378473544e-05
622,0.7535788271777828
623,0.0030582179943005683
624,1.6260513411919262e-08
625,0.44228062374375665
626,0.0030896379728929738
627,1.5336667411229294e-06
628,1.5912815981757233e-11
629,0.0008467806014490961
630,5.352920335310607e-08
631,1.607668106647668e-05
632,0.001306555252974166
633,0.0017804790766919071
634,0.0001449959829582944
635,7.035334549583836e-07
636,9.108359164893383e-06
637,3.7480499608151433e-07
638,2.162309958060682e-06
639,4.648388716259607e-07
640,1.5032953570514297e-07
641,2.5865443475611838e-05
642,0.00042487252259513445
643,0.004601461154968334
644,1.2255578383467212e-05
645,0.02116026302621708
646,4.7835266841293695e-05
647,1.0281846823589296e-05
648,5.368427028201452e-06
649,0.0008001140467027198
650,2.3348339925450324e-05
651,9.184306503595938e-06
652,0.3136997349312727
653,0.0003895128513935261
654,7.169437789170657e-07
655,0.00013585314140975377
656,0.04559694154005928
657,3.035876791331703e-07
658,9.843657205207912e-06
659,2.9656060400113756e-05
660,0.0002577757877600999
661,0.00015639976002271424
662,4.4996246930196535e-08
663,2.381274249168895e-06
664,2.3968444018994885e-06
665,7.230143675106045e-07
666,4.195479602955818e-06
667,0.0006855025719462177
668,0.26761601604036855
669,7.0167171205440615e-06
670,3.92663239053036e-07
671,0.0005914554603510153
672,0.03724104535037607
673,0.03514762126756493
674,0.01213114810616859
675,0.01664332814053277
676,1.6989480279218647e-05
677,4.223466282113738e-05
678,0.001693542446474976
679,1.802782961045432e-06
680,0.01608079073130955
681,3.1611122400280815e-05
682,4.303184140320001e-07
683,7.4042093563002866e-06
684,0.004188276543234058
685,9.323014069736291e-07
686,0.000729319465889769
687,0.00014936833697452815
688,0.0001262144638369594
689,0.003976206024863108
690,0.00029037870705387524
691,3.6960291769281336e-06
692,1.3368849246286468e-07
693,0.004932661023495742
694,0.0017301728084910704
695,1.0680521520682579e-05
696,3.606340050141307e-05
697,1.92560017608706e-05
698,0.0004470299002232821
699,6.290397642020733e-05
700,9.835905445116486e-05
701,0.0001456783785688105
702,7.1790009010846796e-06
703,0.0006864687339377026
704,0.004395305486207474
705,2.592504565012971e-07
706,1.6524900308500828e-06
707,1.0506520297999268e-06
708,0.0003638751693498454
709,0.5280715422166103
710,0.00012397081265197975
711,1.2606792712144212e-06
712,7.526723296791007e-05
713,1.8324549863637366e-05
714,0.00016591616114686005
715,2.1301656316132977e-07
716,0.001489068912860198
717,0.00029205827660171087
718,0.0005994961120849769
719,3.6080112532772797e-06
720,1.0264378802066595e-06
721,1.2479356696244272e-05
722,1.3849034873062423e-05
723,0.0006907703488603729
724,2.9367173748612762e-05
725,2.9889092123828864e-07
726,3.137789304089276e-05
727,0.0006789587273901594
728,0.0005282768358544123
729,0.0015983899056790907
730,0.010290189621664983
731,4.520687004020946e-05
732,5.476679994842221e-05
733,4.780802948963914e-10
734,6.184563500511554e-05
735,0.13941034983829623
736,1.1705058250440339e-11
737,5.070998460284659e-06
738,2.4662378023734357e-05
739,0.00046064519480878497
740,0.0003248941594489646
741,2.0336469318153557e-05
742,0.01320299979537213
743,0.02103667486756021
744,3.8465433724129026e-07
745,3.998925986405725e-05
746,0.00032197257333820196
747,0.00023070923872948627
748,8.627049910611487e-07
749,0.011852086826632326
750,4.652417641418906e-06
751,3.365581633400894e-07
752,8.459399969038807e-07
753,3.1234466180903563e-06
754,2.1716685871038504e-09
755,1.2512056456000161e-06
756,0.0003343919627413484
757,0.00011201551693813546
758,3.715463532542157e-06
759,1.530336945918716e-05
760,3.7875764466540507e-06
761,0.0003301469720851648
762,0.00016272373770810663
763,0.010352670936651624
764,7.3107439472253705e-06
765,4.370349130342884e-05
766,2.2567953083919327e-07
767,5.342760075611445e-06
768,1.1282799432848983e-05
769,8.602481185775698e-05
770,0.010659496512101409
771,0.0006547058735740368
772,7.163729760529022e-06
773,1.3849034873062423e-05
774,9.112895416110004e-05
775,1.8996392694742903e-05
776,0.03659004078981279
777,0.001441081477062224
778,0.000470716493720742
779,2.0758414947946848e-07
780,1.0255197170958648e-05
781,0.0018889735510466499
782,0.0006963713474422969
783,0.00023639614164296734
784,6.654280705506499e-05
785,3.08614188628772e-06
786,0.0002955462821134889
787,5.373989919232146e-06
788,3.116318656567532e-06
789,0.0006243919432128435
790,1.4785383242466579e-05
791,0.0003776792144654273
792,3.6093597544604975e-06
793,1.0509655981639548e-05
794,0.00016959130900139679
795,0.000291538341805345
796,3.718686164109406e-07
797,0.00029540561468617327
798,3.021125209099206e-07
799,1.589672095967116e-09
800,0.00035632715372151797
801,4.747401117831297e-06
802,0.008448530716331582
803,6.079995513941294e-06
804,7.417719743404273e-05
805,0.000104836797565207
806,2.0280401032920027e-13
807,3.8789240675815845e-07
808,1.8090280026326536e-07
809,0.7111258183439055
810,0.002172852876333435
811,1.519618123203357e-06
812,0.010661378007973262
813,1.6448322103898089e-06
814,0.013664856295566899
815,0.24363483102723713
816,0.0002043975105552102
817,0.005465081067092837
818,1.8697355302535905e-05
819,1.6373648899901664e-05
820,0.005026725948792439
821,0.011876250190192294
822,0.0074638985040090524
823,0.00046582995386411087
824,3.959446632198008e-06
825,8.891489420344545e-06
826,7.301159593966946e-06
827,0.0005414933628272237
828,8.971237133126227e-05
829,0.0010216035157465833
830,1.8907400927990186e-05
831,0.0030857517626932253
832,1.0072259916884717e-05
833,6.430588532806638e-07
834,6.96499624174399e-08
835,0.004839886477423279
836,2.4470612275388433e-06
837,0.00034453895821204517
838,5.636252797911293e-07
839,3.770562299065195e-07
840,3.439062677545356e-06
841,9.900903346567508e-05
842,0.0014500928881320389
843,0.04189652075109754
844,0.0009971502479262412
845,2.851979018436607e-07
846,1.4018026375384281e-06
847,5.710173957955761e-07
848,3.212062050828316e-06
849,3.0579708771393586e-05
850,1.1359484019819824e-06
851,5.037983107389958e-08
852,2.1378717866699876e-05
853,0.0050659185331106355
854,8.294401775528624e-08
855,4.450810811391926e-05
856,3.3964652318353886e-06
857,9.323014069736291e-07
858,0.0015307699604809395
859,0.025681294430469615
860,0.0003133675453694712
861,0.00013090814456949532
862,1.3648115620827768e-06
863,1.802645812882604e-06
864,3.9671267907407e-06
865,9.527845662185768e-05
866,9.349196836697496e-06
867,3.610882775510654e-05
868,0.000825300319055878
869,3.37380231802176e-08
870,5.114972856620572e-06
871,9.88075547286917e-07
872,0.00013999265347633226
873,1.760374122187568e-08
874,0.0003271394279308976
875,0.010418326795392448
876,3.282806713698176e-05
877,8.191821664204242e-05
878,4.833483217471273e-07
879,7.2470688259582055e-06
880,0.001022886634728389
881,0.00018202758307862306
882,0.00019923956606011703
883,0.40996271596111133
884,0.024419972549503052
885,0.00014629497048442732
886,4.487944475266799e-05
887,2.659058767509733e-05
888,7.225224068450212e-07
889,2.5768327243403997e-05
890,3.0785763679804075e-08
891,3.5492659414386246e-06
892,0.00123130145611573
893,9.323014069736291e-07
894,0.00014914257603683493
895,0.00011647441922135667
896,0.0009529419974516784
897,1.680752088960353e-07
898,0.3930006592106272
899,4.6744192842534535e-05
900,0.0018212656360611797
901,0.000647532566149524
902,3.995398559356786e-06
903,5.681081810401278e-06
904,3.4523706777986356e-06
905,0.00688034587658507
906,6.84258623169735e-07
907,0.12499830657128898
908,0.0009861116573993457
909,8.384812287437953e-06
910,7.481096778148883e-06
911,1.2300608749951437e-06
912,1.68870213812157e-06
913,7.5848269248831196e-06
914,0.0003249954421840523
915,0.00807725566294723
916,0.0001628855209380095
917,0.0002274897076980942
918,1.3406518978233562e-05
919,1.6260513411919262e-08
920,0.0024152479503239447
921,0.00215813403888468
922,4.251300063185762e-07
923,0.0009174665770788426
924,7.853446347297402e-07
925,0.028770932722703608
926,1.766231532581283e-08
927,3.053731865637088e-05
928,0.00014796676635871572
929,0.0002540904862409971
930,0.9661558999346959
931,6.696758682482383e-05
932,0.009340324756809272
933,3.798486077763754e-05
934,1.0723541481107533e-07
935,2.0223075877456354e-07
936,0.0012507444329155736
937,7.355066511904593e-09
938,0.0017477633692310672
939,0.0005181837406633101
940,0.00014266138538100031
941,6.696818308013934e-09
942,0.00019160261516584318
943,0.0038364356098134437
944,5.885849303102432e-05
945,5.832722541585199e-05
946,2.89669631083065e-07
947,9.892242393848432e-07
948,3.875196838963527e-11
949,9.123803397804113e-06
950,7.242492509770637e-08
951,0.00037094324041082026
952,4.224289006097995e-06
953,0.0002945178902897157
954,0.06860272822861861
955,0.0004998929427111165
956,5.352920335310607e-08
957,1.766231532581283e-08
958,0.0007747656304195374
959,0.13045334069004258
960,8.802396211278828e-08
961,4.333527761389277e-07
962,4.907366326612585e-05
963,8.606344163391385e-07
964,0.0010210594536557251
965,5.43330947094734e-05
966,0.003918699706756589
967,1.1817711911853618e-06
968,0.00021060612182846383
969,3.763121112693516e-09
970,1.1019893717038056e-05
971,0.0011208384035673214
972,1.3414614664883627e-05
973,3.5970754090278654e-05
974,1.8231488638927835e-05
975,1.0692389897811127e-05
976,5.997168869416898e-05
977,7.237313376941597e-05
978,3.1574618853575376e-06
979,0.0003133618291398242
980,3.1231579192640446e-09
981,7.455755183428092e-07
982,0.00011870527596415906
983,0.0012998677223688042
984,1.1013424443258216e-06
985,0.030824128282622713
986,1.4400775451020073e-05
987,5.562764192261897e-05
988,2.922069458872902e-05
989,0.000276083958846979
990,1.3414056755917706e-07
991,0.0005151196880893353
992,2.307980275923906e-05
993,1.184935860043311e-06
994,2.0397132799482976e-07
995,1.316616821256297e-06
996,6.990877298898928e-08
997,0.0023352389129325875
998,0.0018792136379858233
999,0.0007144342193700277
1000,0.0007206264477595412
1001,5.847300605557827e-06
1002,0.004380413912891842
1003,1.7178136704276793e-06
1004,1.2089091875051602e-06
1005,4.092394834071572e-05
1006,0.0010937053698427367
1007,5.239295856422272e-07
1008,0.3862738372587025
1009,0.011523578402048191
1010,1.838370316395533e-06
1011,2.559456506371527e-05
1012,2.2738856679289503e-07
1013,0.00023191205661196568
1014,2.745396177165025e-05
1015,2.374344091623003e-06
1016,0.003236895641478766
1017,4.7987038221058424e-08
1018,1.1373956251978484e-08
1019,1.7158920976599536e-05
1020,7.83395462977523e-05
1021,2.9715734157935433e-05
1022,0.008252897157182243
1023,3.59591555969743e-07
1024,1.1267182037862922e-07
1025,0.062479693526943346
1026,0.00013789975958331243
1027,3.811832553518954e-05
1028,4.238517686618474e-07
1029,6.8344581561781274e-06
1030,0.0002644484895321427
1031,3.909861492470446e-06
1032,0.005869100550264446
1033,1.091852144795298e-08
1034,0.01041410315915797
1035,4.198152720160123e-08
1036,0.05028656978322655
1037,8.805718994989232e-07
1038,0.01730558897498089
1039,2.567015689822184e-06
1040,0.03865517946166634
1041,0.0001837002472595335
1042,0.01375850200940358
1043,2.8500151429770397e-06
1044,1.949392555556667e-05
1045,0.0002464906956532723
1046,1.1557954181036585e-06
1047,5.097664492070288e-10
1048,0.01935699293827355
1049,1.4634049053526795e-05
1050,0.0008259171734398118
1051,0.00018754098628163667
1052,4.0410164535057644e-05
1053,2.087614669178938e-06
1054,1.6169474126044605e-05
1055,0.06872628884243366
1056,2.747916258948461e-08
1057,0.0004788883782253901
1058,5.343469336707464e-07
1059,1.7756150032274365e-05
1060,2.8930114870126394e-05
1061,0.008043401617603443
1062,0.00018953911498523438
1063,4.595358676149385e-05
1064,4.140456625718923e-07
1065,7.562580512263976e-07
1066,9.649389342701773e-06
1067,6.53180532207635e-05
1068,0.0025953478054568076
1069,1.1047900171024195e-06
1070,2.1168591166652504e-07
1071,0.0016007803138989322
1072,4.062517116927796e-06
1073,1.1373353971509945e-05
1074,0.0004726480304075905
1075,0.00045609976376815995
1076,3.0315666546670638e-05
1077,0.00012221899470097114
1078,4.638134388855276e-08
1079,1.5816445068033617e-08
1080,6.334447418439038e-05
1081,3.004475772550105e-07
1082,0.00302565649303378
1083,1.281219754695462e-07
1084,9.880018143340327e-09
1085,0.00020132375538863275
1086,5.000845722296687e-05
1087,0.0093318576519651
1088,6.937559468298786e-08
1089,8.005006122828499e-07
1090,1.175195667598106e-09
1091,9.427677032399164e-06
1092,0.00013249793644161008
1093,0.0003217074224674459
1094,0.0009032131095005528
1095,4.9122957515412324e-05
